Date,Hour,CO(GT),C6H6(GT),Day,Month,Year,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday
6/16/2004,6,1.0,6.8,16,6,2004,False,False,True,False,False,False,False
6/16/2004,7,2.7,18.9,16,6,2004,False,False,True,False,False,False,False
6/16/2004,8,5.0,30.2,16,6,2004,False,False,True,False,False,False,False
6/16/2004,9,3.3,14.9,16,6,2004,False,False,True,False,False,False,False
6/16/2004,10,2.4,12.2,16,6,2004,False,False,True,False,False,False,False
6/16/2004,11,1.7,8.3,16,6,2004,False,False,True,False,False,False,False
6/16/2004,12,1.7,9.0,16,6,2004,False,False,True,False,False,False,False
6/16/2004,13,2.4,13.7,16,6,2004,False,False,True,False,False,False,False
6/16/2004,14,2.2,14.1,16,6,2004,False,False,True,False,False,False,False
6/16/2004,15,2.2,12.0,16,6,2004,False,False,True,False,False,False,False
6/16/2004,16,2.3,12.2,16,6,2004,False,False,True,False,False,False,False
6/16/2004,17,2.6,13.1,16,6,2004,False,False,True,False,False,False,False
6/16/2004,18,2.3,12.6,16,6,2004,False,False,True,False,False,False,False
6/16/2004,19,3.3,18.3,16,6,2004,False,False,True,False,False,False,False
6/16/2004,20,3.5,17.2,16,6,2004,False,False,True,False,False,False,False
6/16/2004,21,2.5,12.9,16,6,2004,False,False,True,False,False,False,False
6/16/2004,22,2.5,13.7,16,6,2004,False,False,True,False,False,False,False
6/16/2004,23,2.4,13.4,16,6,2004,False,False,True,False,False,False,False
6/17/2004,0,2.5,13.5,17,6,2004,False,False,False,True,False,False,False
6/17/2004,1,2.1,9.9,17,6,2004,False,False,False,True,False,False,False
6/17/2004,2,1.0,4.4,17,6,2004,False,False,False,True,False,False,False
6/17/2004,3,0.8,4.3,17,6,2004,False,False,False,True,False,False,False
6/17/2004,4,0.1,3.3,17,6,2004,False,False,False,True,False,False,False
6/17/2004,5,0.5,3.4,17,6,2004,False,False,False,True,False,False,False
6/17/2004,6,1.3,9.3,17,6,2004,False,False,False,True,False,False,False
6/17/2004,7,3.6,23.4,17,6,2004,False,False,False,True,False,False,False
6/17/2004,8,4.8,27.7,17,6,2004,False,False,False,True,False,False,False
6/17/2004,9,3.7,22.1,17,6,2004,False,False,False,True,False,False,False
6/17/2004,10,1.9,10.0,17,6,2004,False,False,False,True,False,False,False
6/17/2004,11,1.7,8.9,17,6,2004,False,False,False,True,False,False,False
6/17/2004,12,1.9,9.8,17,6,2004,False,False,False,True,False,False,False
6/17/2004,13,1.8,9.4,17,6,2004,False,False,False,True,False,False,False
6/17/2004,14,1.7,9.8,17,6,2004,False,False,False,True,False,False,False
6/17/2004,15,1.8,9.5,17,6,2004,False,False,False,True,False,False,False
6/17/2004,16,1.7,9.5,17,6,2004,False,False,False,True,False,False,False
6/17/2004,17,2.8,15.4,17,6,2004,False,False,False,True,False,False,False
6/17/2004,18,3.6,19.4,17,6,2004,False,False,False,True,False,False,False
6/17/2004,19,3.3,16.5,17,6,2004,False,False,False,True,False,False,False
6/17/2004,20,2.9,14.3,17,6,2004,False,False,False,True,False,False,False
6/17/2004,21,1.7,8.2,17,6,2004,False,False,False,True,False,False,False
6/17/2004,22,1.7,8.7,17,6,2004,False,False,False,True,False,False,False
6/17/2004,23,2.8,15.2,17,6,2004,False,False,False,True,False,False,False
6/18/2004,0,1.8,10.6,18,6,2004,False,False,False,False,True,False,False
6/18/2004,1,1.0,6.0,18,6,2004,False,False,False,False,True,False,False
6/18/2004,2,0.5,3.1,18,6,2004,False,False,False,False,True,False,False
6/18/2004,3,0.4,2.5,18,6,2004,False,False,False,False,True,False,False
6/18/2004,4,0.3,1.8,18,6,2004,False,False,False,False,True,False,False
6/18/2004,5,0.4,2.6,18,6,2004,False,False,False,False,True,False,False
6/18/2004,6,0.8,6.5,18,6,2004,False,False,False,False,True,False,False
6/18/2004,7,2.2,14.5,18,6,2004,False,False,False,False,True,False,False
6/18/2004,8,4.4,28.8,18,6,2004,False,False,False,False,True,False,False
6/18/2004,9,3.7,21.3,18,6,2004,False,False,False,False,True,False,False
6/18/2004,10,2.5,14.9,18,6,2004,False,False,False,False,True,False,False
6/18/2004,11,2.5,15.6,18,6,2004,False,False,False,False,True,False,False
6/18/2004,12,2.3,14.3,18,6,2004,False,False,False,False,True,False,False
6/18/2004,13,2.0,12.6,18,6,2004,False,False,False,False,True,False,False
6/18/2004,14,2.0,13.4,18,6,2004,False,False,False,False,True,False,False
6/18/2004,15,2.1,12.6,18,6,2004,False,False,False,False,True,False,False
6/18/2004,16,2.4,14.8,18,6,2004,False,False,False,False,True,False,False
6/18/2004,17,3.1,18.6,18,6,2004,False,False,False,False,True,False,False
6/18/2004,18,2.9,16.7,18,6,2004,False,False,False,False,True,False,False
6/18/2004,19,3.5,20.8,18,6,2004,False,False,False,False,True,False,False
6/18/2004,20,2.9,16.0,18,6,2004,False,False,False,False,True,False,False
6/18/2004,21,1.5,7.6,18,6,2004,False,False,False,False,True,False,False
6/18/2004,22,1.7,10.2,18,6,2004,False,False,False,False,True,False,False
6/18/2004,23,2.2,13.8,18,6,2004,False,False,False,False,True,False,False
6/19/2004,0,1.6,10.4,19,6,2004,False,False,False,False,False,True,False
6/19/2004,1,1.0,6.5,19,6,2004,False,False,False,False,False,True,False
6/19/2004,2,0.6,4.3,19,6,2004,False,False,False,False,False,True,False
6/19/2004,3,0.6,3.4,19,6,2004,False,False,False,False,False,True,False
6/19/2004,4,0.6,3.9,19,6,2004,False,False,False,False,False,True,False
6/19/2004,5,0.5,3.0,19,6,2004,False,False,False,False,False,True,False
6/19/2004,6,0.5,3.2,19,6,2004,False,False,False,False,False,True,False
6/19/2004,7,0.9,5.6,19,6,2004,False,False,False,False,False,True,False
6/19/2004,8,1.4,9.1,19,6,2004,False,False,False,False,False,True,False
6/19/2004,9,1.6,9.7,19,6,2004,False,False,False,False,False,True,False
6/19/2004,10,1.6,8.6,19,6,2004,False,False,False,False,False,True,False
6/19/2004,11,1.7,9.6,19,6,2004,False,False,False,False,False,True,False
6/19/2004,12,1.7,9.8,19,6,2004,False,False,False,False,False,True,False
6/19/2004,13,1.5,10.3,19,6,2004,False,False,False,False,False,True,False
6/19/2004,14,1.2,0.5,19,6,2004,False,False,False,False,False,True,False
6/19/2004,15,1.2,0.5,19,6,2004,False,False,False,False,False,True,False
6/19/2004,16,1.1,0.4,19,6,2004,False,False,False,False,False,True,False
6/19/2004,17,1.0,0.4,19,6,2004,False,False,False,False,False,True,False
6/19/2004,18,1.1,0.4,19,6,2004,False,False,False,False,False,True,False
6/19/2004,19,1.6,0.8,19,6,2004,False,False,False,False,False,True,False
6/19/2004,20,1.7,1.133333,19,6,2004,False,False,False,False,False,True,False
6/19/2004,21,1.4,0.733333,19,6,2004,False,False,False,False,False,True,False
6/19/2004,22,1.7,1.133333,19,6,2004,False,False,False,False,False,True,False
6/19/2004,23,2.4,2.6,19,6,2004,False,False,False,False,False,True,False
6/20/2004,0,2.3,2.6,20,6,2004,False,False,False,False,False,False,True
6/20/2004,1,1.2,0.5,20,6,2004,False,False,False,False,False,False,True
6/20/2004,2,1.0,0.4,20,6,2004,False,False,False,False,False,False,True
6/20/2004,3,1.4,0.733333,20,6,2004,False,False,False,False,False,False,True
6/20/2004,4,0.5,0.133333,20,6,2004,False,False,False,False,False,False,True
6/20/2004,5,1.0,0.4,20,6,2004,False,False,False,False,False,False,True
6/20/2004,6,0.9,0.266667,20,6,2004,False,False,False,False,False,False,True
6/20/2004,7,0.8,0.266667,20,6,2004,False,False,False,False,False,False,True
6/20/2004,8,1.0,0.4,20,6,2004,False,False,False,False,False,False,True
6/20/2004,9,1.2,0.5,20,6,2004,False,False,False,False,False,False,True
6/20/2004,10,1.2,0.5,20,6,2004,False,False,False,False,False,False,True
6/20/2004,11,1.0,0.4,20,6,2004,False,False,False,False,False,False,True
6/20/2004,12,1.0,0.4,20,6,2004,False,False,False,False,False,False,True
6/20/2004,13,0.6,0.233333,20,6,2004,False,False,False,False,False,False,True
6/20/2004,14,0.7,0.266667,20,6,2004,False,False,False,False,False,False,True
6/20/2004,15,0.8,0.266667,20,6,2004,False,False,False,False,False,False,True
6/20/2004,16,1.1,0.4,20,6,2004,False,False,False,False,False,False,True
6/20/2004,17,1.4,0.733333,20,6,2004,False,False,False,False,False,False,True
6/20/2004,18,2.8,2.8,20,6,2004,False,False,False,False,False,False,True
6/20/2004,19,2.5,2.6,20,6,2004,False,False,False,False,False,False,True
6/20/2004,20,1.6,0.8,20,6,2004,False,False,False,False,False,False,True
6/20/2004,21,1.4,0.733333,20,6,2004,False,False,False,False,False,False,True
6/20/2004,22,2.3,2.6,20,6,2004,False,False,False,False,False,False,True
6/20/2004,23,4.2,3.933333,20,6,2004,False,False,False,False,False,False,True
6/21/2004,0,3.0,2.8,21,6,2004,True,False,False,False,False,False,False
6/21/2004,1,2.2,2.6,21,6,2004,True,False,False,False,False,False,False
6/21/2004,2,0.6,0.233333,21,6,2004,True,False,False,False,False,False,False
6/21/2004,3,0.3,0.2,21,6,2004,True,False,False,False,False,False,False
6/21/2004,4,0.3,1.5,21,6,2004,True,False,False,False,False,False,False
6/21/2004,5,0.5,3.5,21,6,2004,True,False,False,False,False,False,False
6/21/2004,6,1.3,8.3,21,6,2004,True,False,False,False,False,False,False
6/21/2004,7,2.5,17.3,21,6,2004,True,False,False,False,False,False,False
6/21/2004,8,3.7,23.3,21,6,2004,True,False,False,False,False,False,False
6/21/2004,9,2.5,13.8,21,6,2004,True,False,False,False,False,False,False
6/21/2004,10,1.8,10.2,21,6,2004,True,False,False,False,False,False,False
6/21/2004,11,1.5,7.9,21,6,2004,True,False,False,False,False,False,False
6/21/2004,12,1.5,8.8,21,6,2004,True,False,False,False,False,False,False
6/21/2004,13,1.2,7.2,21,6,2004,True,False,False,False,False,False,False
6/21/2004,14,1.4,8.3,21,6,2004,True,False,False,False,False,False,False
6/21/2004,15,1.6,9.6,21,6,2004,True,False,False,False,False,False,False
6/21/2004,16,1.6,9.0,21,6,2004,True,False,False,False,False,False,False
6/21/2004,17,2.2,12.4,21,6,2004,True,False,False,False,False,False,False
6/21/2004,18,3.0,15.3,21,6,2004,True,False,False,False,False,False,False
6/21/2004,19,3.0,16.1,21,6,2004,True,False,False,False,False,False,False
6/21/2004,20,2.7,14.1,21,6,2004,True,False,False,False,False,False,False
6/21/2004,21,2.1,11.4,21,6,2004,True,False,False,False,False,False,False
6/21/2004,22,1.6,9.5,21,6,2004,True,False,False,False,False,False,False
6/21/2004,23,1.3,7.4,21,6,2004,True,False,False,False,False,False,False
6/22/2004,0,1.1,6.4,22,6,2004,False,True,False,False,False,False,False
6/22/2004,1,0.7,4.1,22,6,2004,False,True,False,False,False,False,False
6/22/2004,2,0.4,1.9,22,6,2004,False,True,False,False,False,False,False
6/22/2004,3,0.2,1.4,22,6,2004,False,True,False,False,False,False,False
6/22/2004,4,0.2,1.2,22,6,2004,False,True,False,False,False,False,False
6/22/2004,5,0.3,2.2,22,6,2004,False,True,False,False,False,False,False
6/22/2004,6,0.9,6.4,22,6,2004,False,True,False,False,False,False,False
6/22/2004,7,3.1,18.5,22,6,2004,False,True,False,False,False,False,False
6/22/2004,8,5.0,30.2,22,6,2004,False,True,False,False,False,False,False
6/22/2004,9,2.8,14.2,22,6,2004,False,True,False,False,False,False,False
6/22/2004,10,2.8,14.3,22,6,2004,False,True,False,False,False,False,False
6/22/2004,11,2.1,12.6,22,6,2004,False,True,False,False,False,False,False
6/22/2004,12,3.1,18.0,22,6,2004,False,True,False,False,False,False,False
6/22/2004,13,3.0,17.1,22,6,2004,False,True,False,False,False,False,False
6/22/2004,14,2.1,13.0,22,6,2004,False,True,False,False,False,False,False
6/22/2004,15,1.7,11.2,22,6,2004,False,True,False,False,False,False,False
6/22/2004,16,2.2,13.6,22,6,2004,False,True,False,False,False,False,False
6/22/2004,17,3.5,20.5,22,6,2004,False,True,False,False,False,False,False
6/22/2004,18,3.6,20.2,22,6,2004,False,True,False,False,False,False,False
6/22/2004,19,4.1,23.1,22,6,2004,False,True,False,False,False,False,False
6/22/2004,20,4.0,20.3,22,6,2004,False,True,False,False,False,False,False
6/22/2004,21,1.8,9.3,22,6,2004,False,True,False,False,False,False,False
6/22/2004,22,1.7,10.5,22,6,2004,False,True,False,False,False,False,False
6/22/2004,23,2.4,13.6,22,6,2004,False,True,False,False,False,False,False
6/23/2004,0,1.2,8.0,23,6,2004,False,False,True,False,False,False,False
6/23/2004,1,0.8,4.6,23,6,2004,False,False,True,False,False,False,False
6/23/2004,2,0.5,3.2,23,6,2004,False,False,True,False,False,False,False
6/23/2004,3,0.3,2.4,23,6,2004,False,False,True,False,False,False,False
6/23/2004,4,0.1,2.1,23,6,2004,False,False,True,False,False,False,False
6/23/2004,5,0.4,2.2,23,6,2004,False,False,True,False,False,False,False
6/23/2004,6,1.0,6.7,23,6,2004,False,False,True,False,False,False,False
6/23/2004,7,3.8,23.1,23,6,2004,False,False,True,False,False,False,False
6/23/2004,8,3.2,19.0,23,6,2004,False,False,True,False,False,False,False
6/23/2004,9,3.5,20.1,23,6,2004,False,False,True,False,False,False,False
6/23/2004,10,3.2,16.4,23,6,2004,False,False,True,False,False,False,False
6/23/2004,11,2.3,13.0,23,6,2004,False,False,True,False,False,False,False
6/23/2004,12,2.2,13.1,23,6,2004,False,False,True,False,False,False,False
6/23/2004,13,2.1,11.8,23,6,2004,False,False,True,False,False,False,False
6/23/2004,14,1.9,12.7,23,6,2004,False,False,True,False,False,False,False
6/23/2004,15,2.4,14.1,23,6,2004,False,False,True,False,False,False,False
6/23/2004,16,2.5,14.4,23,6,2004,False,False,True,False,False,False,False
6/23/2004,17,3.6,20.7,23,6,2004,False,False,True,False,False,False,False
6/23/2004,18,3.9,21.6,23,6,2004,False,False,True,False,False,False,False
6/23/2004,19,4.4,24.2,23,6,2004,False,False,True,False,False,False,False
6/23/2004,20,4.8,21.8,23,6,2004,False,False,True,False,False,False,False
6/23/2004,21,2.5,13.0,23,6,2004,False,False,True,False,False,False,False
6/23/2004,22,2.8,15.1,23,6,2004,False,False,True,False,False,False,False
6/23/2004,23,3.2,16.6,23,6,2004,False,False,True,False,False,False,False
6/24/2004,0,2.6,12.7,24,6,2004,False,False,False,True,False,False,False
6/24/2004,1,1.5,8.6,24,6,2004,False,False,False,True,False,False,False
6/24/2004,2,1.0,5.3,24,6,2004,False,False,False,True,False,False,False
6/24/2004,3,0.8,3.6,24,6,2004,False,False,False,True,False,False,False
6/24/2004,4,0.6,2.8,24,6,2004,False,False,False,True,False,False,False
6/24/2004,5,0.6,3.1,24,6,2004,False,False,False,True,False,False,False
6/24/2004,6,0.7,3.7,24,6,2004,False,False,False,True,False,False,False
6/24/2004,7,1.2,6.9,24,6,2004,False,False,False,True,False,False,False
6/24/2004,8,1.5,8.6,24,6,2004,False,False,False,True,False,False,False
6/24/2004,9,1.3,7.1,24,6,2004,False,False,False,True,False,False,False
6/24/2004,10,1.6,6.6,24,6,2004,False,False,False,True,False,False,False
6/24/2004,11,1.5,7.2,24,6,2004,False,False,False,True,False,False,False
6/24/2004,12,1.2,5.0,24,6,2004,False,False,False,True,False,False,False
6/24/2004,13,1.1,5.7,24,6,2004,False,False,False,True,False,False,False
6/24/2004,14,1.2,6.0,24,6,2004,False,False,False,True,False,False,False
6/24/2004,15,1.3,6.1,24,6,2004,False,False,False,True,False,False,False
6/24/2004,16,1.4,8.0,24,6,2004,False,False,False,True,False,False,False
6/24/2004,17,1.6,7.8,24,6,2004,False,False,False,True,False,False,False
6/24/2004,18,2.1,11.1,24,6,2004,False,False,False,True,False,False,False
6/24/2004,19,3.0,15.9,24,6,2004,False,False,False,True,False,False,False
6/24/2004,20,2.8,13.7,24,6,2004,False,False,False,True,False,False,False
6/24/2004,21,3.8,21.6,24,6,2004,False,False,False,True,False,False,False
6/24/2004,22,3.2,16.8,24,6,2004,False,False,False,True,False,False,False
6/24/2004,23,4.1,20.5,24,6,2004,False,False,False,True,False,False,False
6/25/2004,0,2.6,14.1,25,6,2004,False,False,False,False,True,False,False
6/25/2004,1,2.0,10.9,25,6,2004,False,False,False,False,True,False,False
6/25/2004,2,0.9,3.6,25,6,2004,False,False,False,False,True,False,False
6/25/2004,3,0.7,3.3,25,6,2004,False,False,False,False,True,False,False
6/25/2004,4,0.6,2.4,25,6,2004,False,False,False,False,True,False,False
6/25/2004,5,0.6,3.0,25,6,2004,False,False,False,False,True,False,False
6/25/2004,6,1.6,8.9,25,6,2004,False,False,False,False,True,False,False
6/25/2004,7,2.6,14.8,25,6,2004,False,False,False,False,True,False,False
6/25/2004,8,2.9,16.2,25,6,2004,False,False,False,False,True,False,False
6/25/2004,9,2.8,14.6,25,6,2004,False,False,False,False,True,False,False
6/25/2004,10,1.9,8.0,25,6,2004,False,False,False,False,True,False,False
6/25/2004,11,1.9,9.1,25,6,2004,False,False,False,False,True,False,False
6/25/2004,12,2.1,10.0,25,6,2004,False,False,False,False,True,False,False
6/25/2004,13,1.9,9.8,25,6,2004,False,False,False,False,True,False,False
6/25/2004,14,1.6,8.3,25,6,2004,False,False,False,False,True,False,False
6/25/2004,15,1.6,7.5,25,6,2004,False,False,False,False,True,False,False
6/25/2004,16,2.1,11.7,25,6,2004,False,False,False,False,True,False,False
6/25/2004,17,2.4,13.3,25,6,2004,False,False,False,False,True,False,False
6/25/2004,18,2.8,14.4,25,6,2004,False,False,False,False,True,False,False
6/25/2004,19,3.4,17.9,25,6,2004,False,False,False,False,True,False,False
6/25/2004,20,3.4,15.9,25,6,2004,False,False,False,False,True,False,False
6/25/2004,21,2.7,14.2,25,6,2004,False,False,False,False,True,False,False
6/25/2004,22,2.6,13.8,25,6,2004,False,False,False,False,True,False,False
6/25/2004,23,2.3,11.7,25,6,2004,False,False,False,False,True,False,False
6/26/2004,0,1.2,6.2,26,6,2004,False,False,False,False,False,True,False
6/26/2004,1,1.0,5.1,26,6,2004,False,False,False,False,False,True,False
6/26/2004,2,0.9,4.5,26,6,2004,False,False,False,False,False,True,False
6/26/2004,3,1.1,4.9,26,6,2004,False,False,False,False,False,True,False
6/26/2004,4,0.1,2.5,26,6,2004,False,False,False,False,False,True,False
6/26/2004,5,0.4,2.3,26,6,2004,False,False,False,False,False,True,False
6/26/2004,6,0.9,5.5,26,6,2004,False,False,False,False,False,True,False
6/26/2004,7,1.8,10.4,26,6,2004,False,False,False,False,False,True,False
6/26/2004,8,2.2,12.4,26,6,2004,False,False,False,False,False,True,False
6/26/2004,9,2.4,14.0,26,6,2004,False,False,False,False,False,True,False
6/26/2004,10,2.3,12.7,26,6,2004,False,False,False,False,False,True,False
6/26/2004,11,1.6,9.0,26,6,2004,False,False,False,False,False,True,False
6/26/2004,12,1.4,8.5,26,6,2004,False,False,False,False,False,True,False
6/26/2004,13,1.4,8.2,26,6,2004,False,False,False,False,False,True,False
6/26/2004,14,1.0,5.9,26,6,2004,False,False,False,False,False,True,False
6/26/2004,15,1.0,5.6,26,6,2004,False,False,False,False,False,True,False
6/26/2004,16,1.2,6.7,26,6,2004,False,False,False,False,False,True,False
6/26/2004,17,1.3,6.1,26,6,2004,False,False,False,False,False,True,False
6/26/2004,18,1.5,6.7,26,6,2004,False,False,False,False,False,True,False
6/26/2004,19,1.9,9.2,26,6,2004,False,False,False,False,False,True,False
6/26/2004,20,1.8,8.2,26,6,2004,False,False,False,False,False,True,False
6/26/2004,21,1.4,7.0,26,6,2004,False,False,False,False,False,True,False
6/26/2004,22,1.7,9.5,26,6,2004,False,False,False,False,False,True,False
6/26/2004,23,2.7,15.1,26,6,2004,False,False,False,False,False,True,False
6/27/2004,0,2.1,11.7,27,6,2004,False,False,False,False,False,False,True
6/27/2004,1,1.4,9.3,27,6,2004,False,False,False,False,False,False,True
6/27/2004,2,1.0,6.4,27,6,2004,False,False,False,False,False,False,True
6/27/2004,3,1.0,6.7,27,6,2004,False,False,False,False,False,False,True
6/27/2004,4,0.8,4.2,27,6,2004,False,False,False,False,False,False,True
6/27/2004,5,0.5,2.6,27,6,2004,False,False,False,False,False,False,True
6/27/2004,6,0.6,2.8,27,6,2004,False,False,False,False,False,False,True
6/27/2004,7,0.6,3.1,27,6,2004,False,False,False,False,False,False,True
6/27/2004,8,1.0,6.2,27,6,2004,False,False,False,False,False,False,True
6/27/2004,9,1.6,7.9,27,6,2004,False,False,False,False,False,False,True
6/27/2004,10,1.9,10.5,27,6,2004,False,False,False,False,False,False,True
6/27/2004,11,1.7,9.0,27,6,2004,False,False,False,False,False,False,True
6/27/2004,12,1.1,6.3,27,6,2004,False,False,False,False,False,False,True
6/27/2004,13,0.8,3.5,27,6,2004,False,False,False,False,False,False,True
6/27/2004,14,0.7,4.0,27,6,2004,False,False,False,False,False,False,True
6/27/2004,15,0.7,4.2,27,6,2004,False,False,False,False,False,False,True
6/27/2004,16,1.2,6.9,27,6,2004,False,False,False,False,False,False,True
6/27/2004,17,1.6,7.9,27,6,2004,False,False,False,False,False,False,True
6/27/2004,18,1.6,7.9,27,6,2004,False,False,False,False,False,False,True
6/27/2004,19,1.7,10.3,27,6,2004,False,False,False,False,False,False,True
6/27/2004,20,2.0,10.5,27,6,2004,False,False,False,False,False,False,True
6/27/2004,21,2.3,12.7,27,6,2004,False,False,False,False,False,False,True
6/27/2004,22,2.4,11.9,27,6,2004,False,False,False,False,False,False,True
6/27/2004,23,1.7,9.3,27,6,2004,False,False,False,False,False,False,True
6/28/2004,0,1.2,7.9,28,6,2004,True,False,False,False,False,False,False
6/28/2004,1,1.0,5.0,28,6,2004,True,False,False,False,False,False,False
6/28/2004,2,0.6,3.4,28,6,2004,True,False,False,False,False,False,False
6/28/2004,3,0.5,3.2,28,6,2004,True,False,False,False,False,False,False
6/28/2004,4,0.4,2.7,28,6,2004,True,False,False,False,False,False,False
6/28/2004,5,0.5,3.1,28,6,2004,True,False,False,False,False,False,False
6/28/2004,6,0.7,5.0,28,6,2004,True,False,False,False,False,False,False
6/28/2004,7,3.2,20.7,28,6,2004,True,False,False,False,False,False,False
6/28/2004,8,5.6,32.4,28,6,2004,True,False,False,False,False,False,False
6/28/2004,9,4.6,24.2,28,6,2004,True,False,False,False,False,False,False
6/28/2004,10,3.3,16.6,28,6,2004,True,False,False,False,False,False,False
6/28/2004,11,2.1,13.2,28,6,2004,True,False,False,False,False,False,False
6/28/2004,12,1.9,12.3,28,6,2004,True,False,False,False,False,False,False
6/28/2004,13,1.9,12.1,28,6,2004,True,False,False,False,False,False,False
6/28/2004,14,1.6,11.1,28,6,2004,True,False,False,False,False,False,False
6/28/2004,15,2.0,13.1,28,6,2004,True,False,False,False,False,False,False
6/28/2004,16,1.8,11.6,28,6,2004,True,False,False,False,False,False,False
6/28/2004,17,2.9,17.7,28,6,2004,True,False,False,False,False,False,False
6/28/2004,18,3.4,19.5,28,6,2004,True,False,False,False,False,False,False
6/28/2004,19,3.1,19.7,28,6,2004,True,False,False,False,False,False,False
6/28/2004,20,2.5,15.1,28,6,2004,True,False,False,False,False,False,False
6/28/2004,21,1.8,11.1,28,6,2004,True,False,False,False,False,False,False
6/28/2004,22,1.8,11.7,28,6,2004,True,False,False,False,False,False,False
6/28/2004,23,2.0,11.7,28,6,2004,True,False,False,False,False,False,False
6/29/2004,0,1.5,9.7,29,6,2004,False,True,False,False,False,False,False
6/29/2004,1,0.8,6.0,29,6,2004,False,True,False,False,False,False,False
6/29/2004,2,0.4,3.9,29,6,2004,False,True,False,False,False,False,False
6/29/2004,3,0.3,2.6,29,6,2004,False,True,False,False,False,False,False
6/29/2004,4,0.1,2.8,29,6,2004,False,True,False,False,False,False,False
6/29/2004,5,0.5,3.0,29,6,2004,False,True,False,False,False,False,False
6/29/2004,6,0.7,5.4,29,6,2004,False,True,False,False,False,False,False
6/29/2004,7,3.4,23.5,29,6,2004,False,True,False,False,False,False,False
6/29/2004,8,5.7,33.5,29,6,2004,False,True,False,False,False,False,False
6/29/2004,9,3.2,15.5,29,6,2004,False,True,False,False,False,False,False
6/29/2004,10,2.7,15.3,29,6,2004,False,True,False,False,False,False,False
6/29/2004,11,2.1,12.8,29,6,2004,False,True,False,False,False,False,False
6/29/2004,12,2.8,15.2,29,6,2004,False,True,False,False,False,False,False
6/29/2004,13,2.5,15.7,29,6,2004,False,True,False,False,False,False,False
6/29/2004,14,2.1,12.3,29,6,2004,False,True,False,False,False,False,False
6/29/2004,15,2.5,15.3,29,6,2004,False,True,False,False,False,False,False
6/29/2004,16,2.7,17.6,29,6,2004,False,True,False,False,False,False,False
6/29/2004,17,3.7,21.5,29,6,2004,False,True,False,False,False,False,False
6/29/2004,18,3.7,23.2,29,6,2004,False,True,False,False,False,False,False
6/29/2004,19,4.6,25.6,29,6,2004,False,True,False,False,False,False,False
6/29/2004,20,2.6,14.3,29,6,2004,False,True,False,False,False,False,False
6/29/2004,21,2.5,14.4,29,6,2004,False,True,False,False,False,False,False
6/29/2004,22,2.3,12.6,29,6,2004,False,True,False,False,False,False,False
6/29/2004,23,2.2,13.7,29,6,2004,False,True,False,False,False,False,False
6/30/2004,0,2.5,13.1,30,6,2004,False,False,True,False,False,False,False
6/30/2004,1,0.9,6.1,30,6,2004,False,False,True,False,False,False,False
6/30/2004,2,0.8,5.8,30,6,2004,False,False,True,False,False,False,False
6/30/2004,3,0.7,3.7,30,6,2004,False,False,True,False,False,False,False
6/30/2004,4,0.5,2.6,30,6,2004,False,False,True,False,False,False,False
6/30/2004,5,0.7,4.6,30,6,2004,False,False,True,False,False,False,False
6/30/2004,6,0.9,7.4,30,6,2004,False,False,True,False,False,False,False
6/30/2004,7,2.2,15.2,30,6,2004,False,False,True,False,False,False,False
6/30/2004,8,2.8,16.7,30,6,2004,False,False,True,False,False,False,False
6/30/2004,9,2.9,17.0,30,6,2004,False,False,True,False,False,False,False
6/30/2004,10,2.9,18.0,30,6,2004,False,False,True,False,False,False,False
6/30/2004,11,3.0,16.1,30,6,2004,False,False,True,False,False,False,False
6/30/2004,12,2.5,13.4,30,6,2004,False,False,True,False,False,False,False
6/30/2004,13,2.3,14.0,30,6,2004,False,False,True,False,False,False,False
6/30/2004,14,2.1,13.4,30,6,2004,False,False,True,False,False,False,False
6/30/2004,15,1.9,10.4,30,6,2004,False,False,True,False,False,False,False
6/30/2004,16,2.3,12.7,30,6,2004,False,False,True,False,False,False,False
6/30/2004,17,4.2,24.5,30,6,2004,False,False,True,False,False,False,False
6/30/2004,18,4.9,27.8,30,6,2004,False,False,True,False,False,False,False
6/30/2004,19,4.9,23.3,30,6,2004,False,False,True,False,False,False,False
6/30/2004,20,3.5,17.6,30,6,2004,False,False,True,False,False,False,False
6/30/2004,21,2.5,14.5,30,6,2004,False,False,True,False,False,False,False
6/30/2004,22,2.5,14.4,30,6,2004,False,False,True,False,False,False,False
6/30/2004,23,2.6,14.2,30,6,2004,False,False,True,False,False,False,False
7/1/2004,0,2.3,12.9,1,7,2004,False,False,False,True,False,False,False
7/1/2004,1,1.5,9.9,1,7,2004,False,False,False,True,False,False,False
7/1/2004,2,0.9,5.1,1,7,2004,False,False,False,True,False,False,False
7/1/2004,3,0.6,2.8,1,7,2004,False,False,False,True,False,False,False
7/1/2004,4,0.6,3.2,1,7,2004,False,False,False,True,False,False,False
7/1/2004,5,0.8,5.4,1,7,2004,False,False,False,True,False,False,False
7/1/2004,6,0.9,6.4,1,7,2004,False,False,False,True,False,False,False
7/1/2004,7,2.4,17.1,1,7,2004,False,False,False,True,False,False,False
7/1/2004,8,3.9,22.3,1,7,2004,False,False,False,True,False,False,False
7/1/2004,9,2.9,14.6,1,7,2004,False,False,False,True,False,False,False
7/1/2004,10,2.7,13.3,1,7,2004,False,False,False,True,False,False,False
7/1/2004,11,2.0,10.5,1,7,2004,False,False,False,True,False,False,False
