Day,Month,Year,Hour,CO(GT),C6H6(GT),Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday
5,7,2004,21,1.8,10.7,True,False,False,False,False,False,False
5,7,2004,22,1.9,11.3,True,False,False,False,False,False,False
5,7,2004,23,1.9,9.6,True,False,False,False,False,False,False
6,7,2004,0,1.9,9.8,False,True,False,False,False,False,False
6,7,2004,1,0.9,4.9,False,True,False,False,False,False,False
6,7,2004,2,0.7,4.1,False,True,False,False,False,False,False
6,7,2004,3,0.6,3.3,False,True,False,False,False,False,False
6,7,2004,4,0.4,2.2,False,True,False,False,False,False,False
6,7,2004,5,0.7,4.6,False,True,False,False,False,False,False
6,7,2004,6,1.6,10.2,False,True,False,False,False,False,False
6,7,2004,7,3.8,23.3,False,True,False,False,False,False,False
6,7,2004,8,5.1,31.0,False,True,False,False,False,False,False
6,7,2004,9,3.4,17.6,False,True,False,False,False,False,False
6,7,2004,10,2.6,14.3,False,True,False,False,False,False,False
6,7,2004,11,2.2,13.7,False,True,False,False,False,False,False
6,7,2004,12,3.4,19.3,False,True,False,False,False,False,False
6,7,2004,13,3.4,19.3,False,True,False,False,False,False,False
6,7,2004,14,1.8,11.3,False,True,False,False,False,False,False
6,7,2004,15,2.0,12.7,False,True,False,False,False,False,False
6,7,2004,16,2.4,15.3,False,True,False,False,False,False,False
6,7,2004,17,3.8,22.5,False,True,False,False,False,False,False
6,7,2004,18,4.4,25.0,False,True,False,False,False,False,False
6,7,2004,19,3.9,21.1,False,True,False,False,False,False,False
6,7,2004,20,4.0,23.8,False,True,False,False,False,False,False
6,7,2004,21,2.5,14.9,False,True,False,False,False,False,False
6,7,2004,22,2.1,12.8,False,True,False,False,False,False,False
6,7,2004,23,2.4,14.3,False,True,False,False,False,False,False
7,7,2004,0,2.1,14.3,False,False,True,False,False,False,False
7,7,2004,1,1.6,9.2,False,False,True,False,False,False,False
7,7,2004,2,0.8,5.1,False,False,True,False,False,False,False
7,7,2004,3,0.5,3.0,False,False,True,False,False,False,False
7,7,2004,4,0.4,2.6,False,False,True,False,False,False,False
7,7,2004,5,0.5,4.0,False,False,True,False,False,False,False
7,7,2004,6,1.3,9.9,False,False,True,False,False,False,False
7,7,2004,7,4.1,27.3,False,False,True,False,False,False,False
7,7,2004,8,4.1,27.9,False,False,True,False,False,False,False
7,7,2004,9,4.0,24.5,False,False,True,False,False,False,False
7,7,2004,10,2.2,14.2,False,False,True,False,False,False,False
7,7,2004,11,2.0,11.9,False,False,True,False,False,False,False
7,7,2004,12,2.0,13.1,False,False,True,False,False,False,False
7,7,2004,13,2.2,15.1,False,False,True,False,False,False,False
7,7,2004,14,2.2,14.1,False,False,True,False,False,False,False
7,7,2004,15,1.8,11.3,False,False,True,False,False,False,False
7,7,2004,16,1.8,10.8,False,False,True,False,False,False,False
7,7,2004,17,3.3,21.5,False,False,True,False,False,False,False
7,7,2004,18,4.3,21.8,False,False,True,False,False,False,False
7,7,2004,19,5.3,29.8,False,False,True,False,False,False,False
7,7,2004,20,4.3,22.5,False,False,True,False,False,False,False
7,7,2004,21,3.6,21.8,False,False,True,False,False,False,False
7,7,2004,22,2.4,17.1,False,False,True,False,False,False,False
7,7,2004,23,2.1,15.4,False,False,True,False,False,False,False
8,7,2004,0,1.2,10.2,False,False,False,True,False,False,False
8,7,2004,1,0.9,7.2,False,False,False,True,False,False,False
8,7,2004,2,0.6,5.8,False,False,False,True,False,False,False
8,7,2004,3,0.5,4.2,False,False,False,True,False,False,False
8,7,2004,4,0.1,5.1,False,False,False,True,False,False,False
8,7,2004,5,0.6,5.4,False,False,False,True,False,False,False
8,7,2004,6,0.6,6.2,False,False,False,True,False,False,False
8,7,2004,7,2.2,16.9,False,False,False,True,False,False,False
8,7,2004,8,3.2,23.2,False,False,False,True,False,False,False
8,7,2004,9,3.0,18.0,False,False,False,True,False,False,False
8,7,2004,10,2.7,17.6,False,False,False,True,False,False,False
8,7,2004,11,3.2,20.3,False,False,False,True,False,False,False
8,7,2004,12,1.4,10.6,False,False,False,True,False,False,False
8,7,2004,13,1.3,9.9,False,False,False,True,False,False,False
8,7,2004,14,1.4,10.7,False,False,False,True,False,False,False
8,7,2004,15,2.1,16.5,False,False,False,True,False,False,False
8,7,2004,16,2.4,16.9,False,False,False,True,False,False,False
8,7,2004,17,3.1,20.5,False,False,False,True,False,False,False
8,7,2004,18,3.5,19.4,False,False,False,True,False,False,False
8,7,2004,19,5.1,30.0,False,False,False,True,False,False,False
8,7,2004,20,4.5,24.6,False,False,False,True,False,False,False
8,7,2004,21,2.9,16.9,False,False,False,True,False,False,False
8,7,2004,22,2.6,15.8,False,False,False,True,False,False,False
8,7,2004,23,2.7,16.6,False,False,False,True,False,False,False
9,7,2004,0,3.2,19.5,False,False,False,False,True,False,False
9,7,2004,1,2.3,16.6,False,False,False,False,True,False,False
9,7,2004,2,1.0,6.2,False,False,False,False,True,False,False
9,7,2004,3,0.5,2.7,False,False,False,False,True,False,False
9,7,2004,4,0.4,2.3,False,False,False,False,True,False,False
9,7,2004,5,0.6,3.9,False,False,False,False,True,False,False
9,7,2004,6,1.0,7.2,False,False,False,False,True,False,False
9,7,2004,7,2.9,18.1,False,False,False,False,True,False,False
9,7,2004,8,2.7,15.1,False,False,False,False,True,False,False
9,7,2004,9,1.8,9.7,False,False,False,False,True,False,False
9,7,2004,10,1.8,9.4,False,False,False,False,True,False,False
9,7,2004,11,1.7,9.6,False,False,False,False,True,False,False
9,7,2004,12,1.5,9.5,False,False,False,False,True,False,False
9,7,2004,13,1.7,9.6,False,False,False,False,True,False,False
9,7,2004,14,1.3,9.6,False,False,False,False,True,False,False
9,7,2004,15,1.5,10.3,False,False,False,False,True,False,False
9,7,2004,16,1.5,10.2,False,False,False,False,True,False,False
9,7,2004,17,2.3,14.0,False,False,False,False,True,False,False
9,7,2004,18,2.2,14.0,False,False,False,False,True,False,False
9,7,2004,19,2.8,16.6,False,False,False,False,True,False,False
9,7,2004,20,2.7,13.6,False,False,False,False,True,False,False
9,7,2004,21,1.7,10.2,False,False,False,False,True,False,False
9,7,2004,22,1.5,9.5,False,False,False,False,True,False,False
9,7,2004,23,2.3,11.8,False,False,False,False,True,False,False
10,7,2004,0,2.3,13.0,False,False,False,False,False,True,False
10,7,2004,1,1.5,9.6,False,False,False,False,False,True,False
10,7,2004,2,1.0,6.7,False,False,False,False,False,True,False
10,7,2004,3,0.5,2.9,False,False,False,False,False,True,False
10,7,2004,4,0.3,2.6,False,False,False,False,False,True,False
10,7,2004,5,0.4,4.0,False,False,False,False,False,True,False
10,7,2004,6,0.5,4.3,False,False,False,False,False,True,False
10,7,2004,7,0.9,5.9,False,False,False,False,False,True,False
10,7,2004,8,1.1,6.8,False,False,False,False,False,True,False
10,7,2004,9,1.4,8.8,False,False,False,False,False,True,False
10,7,2004,10,1.1,6.7,False,False,False,False,False,True,False
10,7,2004,11,0.9,6.4,False,False,False,False,False,True,False
10,7,2004,12,0.8,6.0,False,False,False,False,False,True,False
10,7,2004,13,0.8,6.0,False,False,False,False,False,True,False
10,7,2004,14,0.6,5.0,False,False,False,False,False,True,False
10,7,2004,15,0.6,4.4,False,False,False,False,False,True,False
10,7,2004,16,0.5,4.4,False,False,False,False,False,True,False
10,7,2004,17,0.7,5.5,False,False,False,False,False,True,False
10,7,2004,18,0.8,5.8,False,False,False,False,False,True,False
10,7,2004,19,0.9,5.3,False,False,False,False,False,True,False
10,7,2004,20,1.3,8.0,False,False,False,False,False,True,False
10,7,2004,21,1.3,7.2,False,False,False,False,False,True,False
10,7,2004,22,1.4,8.0,False,False,False,False,False,True,False
10,7,2004,23,1.9,10.4,False,False,False,False,False,True,False
11,7,2004,0,2.3,11.6,False,False,False,False,False,False,True
11,7,2004,1,1.0,6.4,False,False,False,False,False,False,True
11,7,2004,2,0.5,4.1,False,False,False,False,False,False,True
11,7,2004,3,1.0,6.4,False,False,False,False,False,False,True
11,7,2004,4,0.4,2.7,False,False,False,False,False,False,True
11,7,2004,5,0.3,2.6,False,False,False,False,False,False,True
11,7,2004,6,0.2,2.3,False,False,False,False,False,False,True
11,7,2004,7,0.4,3.1,False,False,False,False,False,False,True
11,7,2004,8,0.3,3.1,False,False,False,False,False,False,True
11,7,2004,9,0.6,4.0,False,False,False,False,False,False,True
11,7,2004,10,0.6,4.6,False,False,False,False,False,False,True
11,7,2004,11,0.6,3.9,False,False,False,False,False,False,True
11,7,2004,12,0.5,3.8,False,False,False,False,False,False,True
11,7,2004,13,0.4,2.8,False,False,False,False,False,False,True
11,7,2004,14,0.2,2.5,False,False,False,False,False,False,True
11,7,2004,15,0.4,3.0,False,False,False,False,False,False,True
11,7,2004,16,0.6,4.7,False,False,False,False,False,False,True
11,7,2004,17,0.9,5.0,False,False,False,False,False,False,True
11,7,2004,18,0.7,4.5,False,False,False,False,False,False,True
11,7,2004,19,1.2,7.7,False,False,False,False,False,False,True
11,7,2004,20,1.6,9.7,False,False,False,False,False,False,True
11,7,2004,21,1.8,11.0,False,False,False,False,False,False,True
11,7,2004,22,2.4,11.8,False,False,False,False,False,False,True
11,7,2004,23,1.5,8.7,False,False,False,False,False,False,True
12,7,2004,0,0.9,7.5,True,False,False,False,False,False,False
12,7,2004,1,0.8,5.7,True,False,False,False,False,False,False
12,7,2004,2,0.2,2.0,True,False,False,False,False,False,False
12,7,2004,3,0.1,1.4,True,False,False,False,False,False,False
12,7,2004,4,0.1,1.8,True,False,False,False,False,False,False
12,7,2004,5,0.5,3.3,True,False,False,False,False,False,False
12,7,2004,6,1.4,9.4,True,False,False,False,False,False,False
12,7,2004,7,3.3,21.1,True,False,False,False,False,False,False
12,7,2004,8,3.6,17.2,True,False,False,False,False,False,False
12,7,2004,9,1.7,8.5,True,False,False,False,False,False,False
12,7,2004,10,1.5,6.8,True,False,False,False,False,False,False
12,7,2004,11,1.6,7.4,True,False,False,False,False,False,False
12,7,2004,12,2.1,12.1,True,False,False,False,False,False,False
12,7,2004,13,2.1,9.6,True,False,False,False,False,False,False
12,7,2004,14,1.6,7.4,True,False,False,False,False,False,False
12,7,2004,15,1.3,6.4,True,False,False,False,False,False,False
12,7,2004,16,1.6,8.3,True,False,False,False,False,False,False
12,7,2004,17,3.1,14.0,True,False,False,False,False,False,False
12,7,2004,18,3.3,15.3,True,False,False,False,False,False,False
12,7,2004,19,3.4,15.4,True,False,False,False,False,False,False
12,7,2004,20,2.8,10.9,True,False,False,False,False,False,False
12,7,2004,21,1.5,7.5,True,False,False,False,False,False,False
12,7,2004,22,1.3,5.2,True,False,False,False,False,False,False
12,7,2004,23,1.6,7.1,True,False,False,False,False,False,False
13,7,2004,0,1.5,7.6,False,True,False,False,False,False,False
13,7,2004,1,1.0,5.0,False,True,False,False,False,False,False
13,7,2004,2,0.5,2.0,False,True,False,False,False,False,False
13,7,2004,3,0.4,1.5,False,True,False,False,False,False,False
13,7,2004,4,0.6,2.5,False,True,False,False,False,False,False
13,7,2004,5,0.7,3.3,False,True,False,False,False,False,False
13,7,2004,6,1.3,7.3,False,True,False,False,False,False,False
13,7,2004,7,4.0,23.8,False,True,False,False,False,False,False
13,7,2004,8,5.0,27.6,False,True,False,False,False,False,False
13,7,2004,9,3.6,16.7,False,True,False,False,False,False,False
13,7,2004,10,2.8,14.3,False,True,False,False,False,False,False
13,7,2004,11,2.6,13.3,False,True,False,False,False,False,False
13,7,2004,12,2.7,14.5,False,True,False,False,False,False,False
13,7,2004,13,2.3,11.5,False,True,False,False,False,False,False
13,7,2004,14,2.0,10.8,False,True,False,False,False,False,False
13,7,2004,15,1.3,6.4,False,True,False,False,False,False,False
13,7,2004,16,1.7,8.8,False,True,False,False,False,False,False
13,7,2004,17,2.8,14.3,False,True,False,False,False,False,False
13,7,2004,18,3.8,19.4,False,True,False,False,False,False,False
13,7,2004,19,4.9,27.1,False,True,False,False,False,False,False
13,7,2004,20,4.3,19.7,False,True,False,False,False,False,False
13,7,2004,21,2.6,13.6,False,True,False,False,False,False,False
13,7,2004,22,2.4,12.1,False,True,False,False,False,False,False
13,7,2004,23,1.9,11.0,False,True,False,False,False,False,False
14,7,2004,0,1.4,8.8,False,False,True,False,False,False,False
14,7,2004,1,1.1,6.7,False,False,True,False,False,False,False
14,7,2004,2,0.9,6.3,False,False,True,False,False,False,False
14,7,2004,3,0.7,4.1,False,False,True,False,False,False,False
14,7,2004,4,0.5,2.9,False,False,True,False,False,False,False
14,7,2004,5,0.8,5.0,False,False,True,False,False,False,False
14,7,2004,6,1.3,9.9,False,False,True,False,False,False,False
14,7,2004,7,4.7,27.5,False,False,True,False,False,False,False
14,7,2004,8,4.6,30.4,False,False,True,False,False,False,False
14,7,2004,9,3.7,19.8,False,False,True,False,False,False,False
14,7,2004,10,2.8,15.7,False,False,True,False,False,False,False
14,7,2004,11,1.8,11.3,False,False,True,False,False,False,False
14,7,2004,12,1.9,12.6,False,False,True,False,False,False,False
14,7,2004,13,2.0,11.9,False,False,True,False,False,False,False
14,7,2004,14,2.0,14.4,False,False,True,False,False,False,False
14,7,2004,15,2.1,12.4,False,False,True,False,False,False,False
14,7,2004,16,2.1,11.7,False,False,True,False,False,False,False
14,7,2004,17,3.2,18.4,False,False,True,False,False,False,False
14,7,2004,18,4.0,22.9,False,False,True,False,False,False,False
14,7,2004,19,4.6,25.0,False,False,True,False,False,False,False
14,7,2004,20,3.0,15.5,False,False,True,False,False,False,False
14,7,2004,21,2.9,16.7,False,False,True,False,False,False,False
14,7,2004,22,1.9,11.2,False,False,True,False,False,False,False
14,7,2004,23,1.4,9.0,False,False,True,False,False,False,False
15,7,2004,0,2.1,12.1,False,False,False,True,False,False,False
15,7,2004,1,1.2,8.9,False,False,False,True,False,False,False
15,7,2004,2,0.6,3.7,False,False,False,True,False,False,False
15,7,2004,3,0.4,3.1,False,False,False,True,False,False,False
15,7,2004,4,0.1,2.5,False,False,False,True,False,False,False
15,7,2004,5,0.4,3.1,False,False,False,True,False,False,False
15,7,2004,6,0.7,5.7,False,False,False,True,False,False,False
15,7,2004,7,2.3,15.6,False,False,False,True,False,False,False
15,7,2004,8,4.0,25.2,False,False,False,True,False,False,False
15,7,2004,9,2.8,15.4,False,False,False,True,False,False,False
15,7,2004,10,1.6,8.4,False,False,False,True,False,False,False
15,7,2004,11,1.6,8.0,False,False,False,True,False,False,False
15,7,2004,12,2.0,12.1,False,False,False,True,False,False,False
15,7,2004,13,2.0,12.6,False,False,False,True,False,False,False
15,7,2004,14,1.7,10.6,False,False,False,True,False,False,False
15,7,2004,15,2.0,12.6,False,False,False,True,False,False,False
15,7,2004,16,2.2,14.3,False,False,False,True,False,False,False
15,7,2004,17,3.2,20.3,False,False,False,True,False,False,False
15,7,2004,18,3.6,20.5,False,False,False,True,False,False,False
15,7,2004,19,3.8,22.1,False,False,False,True,False,False,False
15,7,2004,20,4.8,23.8,False,False,False,True,False,False,False
15,7,2004,21,2.8,14.7,False,False,False,True,False,False,False
15,7,2004,22,2.6,15.1,False,False,False,True,False,False,False
15,7,2004,23,1.9,10.8,False,False,False,True,False,False,False
16,7,2004,0,1.7,10.2,False,False,False,False,True,False,False
16,7,2004,1,1.0,6.5,False,False,False,False,True,False,False
16,7,2004,2,0.7,3.9,False,False,False,False,True,False,False
16,7,2004,3,0.5,2.8,False,False,False,False,True,False,False
16,7,2004,4,0.4,2.1,False,False,False,False,True,False,False
16,7,2004,5,0.6,3.4,False,False,False,False,True,False,False
16,7,2004,6,0.7,4.7,False,False,False,False,True,False,False
16,7,2004,7,2.4,15.8,False,False,False,False,True,False,False
16,7,2004,8,4.4,26.6,False,False,False,False,True,False,False
16,7,2004,9,3.1,14.8,False,False,False,False,True,False,False
16,7,2004,10,2.0,9.3,False,False,False,False,True,False,False
16,7,2004,11,2.1,12.0,False,False,False,False,True,False,False
16,7,2004,12,2.1,10.9,False,False,False,False,True,False,False
16,7,2004,13,2.1,11.9,False,False,False,False,True,False,False
16,7,2004,14,2.2,13.2,False,False,False,False,True,False,False
16,7,2004,15,1.6,8.9,False,False,False,False,True,False,False
16,7,2004,16,2.4,13.0,False,False,False,False,True,False,False
16,7,2004,17,3.3,18.2,False,False,False,False,True,False,False
16,7,2004,18,4.0,23.7,False,False,False,False,True,False,False
16,7,2004,19,4.1,21.6,False,False,False,False,True,False,False
16,7,2004,20,4.2,21.6,False,False,False,False,True,False,False
16,7,2004,21,2.9,16.5,False,False,False,False,True,False,False
16,7,2004,22,2.3,12.3,False,False,False,False,True,False,False
16,7,2004,23,2.2,13.6,False,False,False,False,True,False,False
17,7,2004,0,2.1,12.8,False,False,False,False,False,True,False
17,7,2004,1,1.6,9.4,False,False,False,False,False,True,False
17,7,2004,2,1.2,8.3,False,False,False,False,False,True,False
17,7,2004,3,1.2,6.7,False,False,False,False,False,True,False
17,7,2004,4,0.9,4.6,False,False,False,False,False,True,False
17,7,2004,5,0.6,3.6,False,False,False,False,False,True,False
17,7,2004,6,0.7,5.0,False,False,False,False,False,True,False
17,7,2004,7,1.3,8.2,False,False,False,False,False,True,False
17,7,2004,8,2.0,10.7,False,False,False,False,False,True,False
17,7,2004,9,1.9,10.3,False,False,False,False,False,True,False
17,7,2004,10,2.2,12.9,False,False,False,False,False,True,False
17,7,2004,11,1.9,11.0,False,False,False,False,False,True,False
17,7,2004,12,1.5,8.3,False,False,False,False,False,True,False
17,7,2004,13,1.4,8.2,False,False,False,False,False,True,False
17,7,2004,14,1.0,5.2,False,False,False,False,False,True,False
17,7,2004,15,1.0,4.6,False,False,False,False,False,True,False
17,7,2004,16,1.4,7.2,False,False,False,False,False,True,False
17,7,2004,17,1.6,9.4,False,False,False,False,False,True,False
17,7,2004,18,1.6,8.0,False,False,False,False,False,True,False
17,7,2004,19,2.1,10.7,False,False,False,False,False,True,False
17,7,2004,20,2.0,9.6,False,False,False,False,False,True,False
17,7,2004,21,1.9,8.7,False,False,False,False,False,True,False
17,7,2004,22,2.3,11.6,False,False,False,False,False,True,False
17,7,2004,23,2.4,11.8,False,False,False,False,False,True,False
18,7,2004,0,2.2,10.5,False,False,False,False,False,False,True
18,7,2004,1,1.2,5.5,False,False,False,False,False,False,True
18,7,2004,2,1.1,5.5,False,False,False,False,False,False,True
18,7,2004,3,0.8,3.8,False,False,False,False,False,False,True
18,7,2004,4,0.1,2.9,False,False,False,False,False,False,True
18,7,2004,5,0.6,3.4,False,False,False,False,False,False,True
18,7,2004,6,0.7,4.1,False,False,False,False,False,False,True
18,7,2004,7,0.4,4.1,False,False,False,False,False,False,True
18,7,2004,8,0.6,4.7,False,False,False,False,False,False,True
18,7,2004,9,0.9,7.1,False,False,False,False,False,False,True
18,7,2004,10,0.9,7.4,False,False,False,False,False,False,True
18,7,2004,11,0.8,7.3,False,False,False,False,False,False,True
18,7,2004,12,0.4,4.2,False,False,False,False,False,False,True
18,7,2004,13,0.3,4.1,False,False,False,False,False,False,True
18,7,2004,14,0.1,3.8,False,False,False,False,False,False,True
18,7,2004,15,0.5,5.8,False,False,False,False,False,False,True
18,7,2004,16,0.4,5.6,False,False,False,False,False,False,True
18,7,2004,17,0.3,4.8,False,False,False,False,False,False,True
18,7,2004,18,0.4,5.3,False,False,False,False,False,False,True
18,7,2004,19,0.6,6.1,False,False,False,False,False,False,True
18,7,2004,20,0.8,7.4,False,False,False,False,False,False,True
18,7,2004,21,1.2,9.0,False,False,False,False,False,False,True
18,7,2004,22,1.6,11.7,False,False,False,False,False,False,True
18,7,2004,23,1.2,11.0,False,False,False,False,False,False,True
19,7,2004,0,0.5,6.0,True,False,False,False,False,False,False
19,7,2004,1,0.3,4.3,True,False,False,False,False,False,False
19,7,2004,2,0.1,2.8,True,False,False,False,False,False,False
19,7,2004,3,0.1,2.3,True,False,False,False,False,False,False
19,7,2004,4,0.1,2.9,True,False,False,False,False,False,False
19,7,2004,5,0.3,4.1,True,False,False,False,False,False,False
19,7,2004,6,0.8,8.3,True,False,False,False,False,False,False
19,7,2004,7,2.3,16.6,True,False,False,False,False,False,False
19,7,2004,8,3.4,25.6,True,False,False,False,False,False,False
19,7,2004,9,2.5,17.7,True,False,False,False,False,False,False
19,7,2004,10,2.4,16.2,True,False,False,False,False,False,False
19,7,2004,11,2.1,15.1,True,False,False,False,False,False,False
19,7,2004,12,0.433333,14.3,True,False,False,False,False,False,False
19,7,2004,13,0.166667,10.8,True,False,False,False,False,False,False
19,7,2004,14,0.1,10.1,True,False,False,False,False,False,False
19,7,2004,15,0.166667,10.9,True,False,False,False,False,False,False
19,7,2004,16,0.166667,11.0,True,False,False,False,False,False,False
19,7,2004,17,0.566667,16.8,True,False,False,False,False,False,False
19,7,2004,18,1.233333,20.7,True,False,False,False,False,False,False
19,7,2004,19,1.033333,19.5,True,False,False,False,False,False,False
19,7,2004,20,0.433333,14.6,True,False,False,False,False,False,False
19,7,2004,21,0.433333,14.3,True,False,False,False,False,False,False
19,7,2004,22,0.566667,15.9,True,False,False,False,False,False,False
19,7,2004,23,0.1,10.3,True,False,False,False,False,False,False
20,7,2004,0,0.1,8.8,False,True,False,False,False,False,False
20,7,2004,1,0.1,6.8,False,True,False,False,False,False,False
20,7,2004,2,0.1,6.3,False,True,False,False,False,False,False
20,7,2004,3,0.1,3.9,False,True,False,False,False,False,False
20,7,2004,4,0.1,4.1,False,True,False,False,False,False,False
20,7,2004,5,0.1,4.7,False,True,False,False,False,False,False
20,7,2004,6,0.1,9.9,False,True,False,False,False,False,False
20,7,2004,7,1.966667,24.8,False,True,False,False,False,False,False
20,7,2004,8,3.8,37.3,False,True,False,False,False,False,False
20,7,2004,9,2.433333,26.2,False,True,False,False,False,False,False
20,7,2004,10,1.333333,21.6,False,True,False,False,False,False,False
20,7,2004,11,0.566667,16.1,False,True,False,False,False,False,False
20,7,2004,12,0.366667,13.0,False,True,False,False,False,False,False
20,7,2004,13,0.433333,13.4,False,True,False,False,False,False,False
20,7,2004,14,0.433333,13.7,False,True,False,False,False,False,False
20,7,2004,15,0.433333,14.0,False,True,False,False,False,False,False
20,7,2004,16,0.1,10.4,False,True,False,False,False,False,False
20,7,2004,17,0.766667,17.5,False,True,False,False,False,False,False
20,7,2004,18,0.366667,12.9,False,True,False,False,False,False,False
20,7,2004,19,0.433333,14.9,False,True,False,False,False,False,False
20,7,2004,20,0.566667,15.5,False,True,False,False,False,False,False
20,7,2004,21,0.166667,11.2,False,True,False,False,False,False,False
20,7,2004,22,0.433333,14.3,False,True,False,False,False,False,False
20,7,2004,23,0.433333,14.2,False,True,False,False,False,False,False
21,7,2004,0,0.1,10.0,False,False,True,False,False,False,False
21,7,2004,1,0.1,7.6,False,False,True,False,False,False,False
21,7,2004,2,0.1,5.8,False,False,True,False,False,False,False
21,7,2004,3,0.1,3.1,False,False,True,False,False,False,False
21,7,2004,4,0.1,2.7,False,False,True,False,False,False,False
21,7,2004,5,0.1,5.4,False,False,True,False,False,False,False
21,7,2004,6,0.1,7.3,False,False,True,False,False,False,False
21,7,2004,7,0.766667,18.4,False,False,True,False,False,False,False
21,7,2004,8,2.433333,27.7,False,False,True,False,False,False,False
21,7,2004,9,0.566667,16.9,False,False,True,False,False,False,False
21,7,2004,10,1.333333,22.1,False,False,True,False,False,False,False
21,7,2004,11,0.566667,17.0,False,False,True,False,False,False,False
21,7,2004,12,0.266667,12.4,False,False,True,False,False,False,False
21,7,2004,13,0.166667,11.5,False,False,True,False,False,False,False
21,7,2004,14,0.1,7.5,False,False,True,False,False,False,False
21,7,2004,15,0.1,10.3,False,False,True,False,False,False,False
21,7,2004,16,0.1,10.2,False,False,True,False,False,False,False
21,7,2004,17,0.166667,11.5,False,False,True,False,False,False,False
21,7,2004,18,4.1,17.0,False,False,True,False,False,False,False
21,7,2004,19,3.8,21.5,False,False,True,False,False,False,False
21,7,2004,20,3.4,18.6,False,False,True,False,False,False,False
21,7,2004,21,2.9,15.3,False,False,True,False,False,False,False
21,7,2004,22,3.1,17.0,False,False,True,False,False,False,False
21,7,2004,23,3.5,14.4,False,False,True,False,False,False,False
22,7,2004,0,2.4,13.6,False,False,False,True,False,False,False
22,7,2004,1,1.6,9.6,False,False,False,True,False,False,False
22,7,2004,2,1.3,6.4,False,False,False,True,False,False,False
22,7,2004,3,0.9,4.8,False,False,False,True,False,False,False
22,7,2004,4,1.0,5.4,False,False,False,True,False,False,False
22,7,2004,5,0.8,4.1,False,False,False,True,False,False,False
22,7,2004,6,1.1,6.3,False,False,False,True,False,False,False
22,7,2004,7,4.4,26.9,False,False,False,True,False,False,False
22,7,2004,8,3.8,35.6,False,False,False,True,False,False,False
22,7,2004,9,0.766667,17.5,False,False,False,True,False,False,False
22,7,2004,10,3.3,19.9,False,False,False,True,False,False,False
22,7,2004,11,2.1,12.6,False,False,False,True,False,False,False
22,7,2004,12,2.1,14.0,False,False,False,True,False,False,False
22,7,2004,13,2.0,12.2,False,False,False,True,False,False,False
22,7,2004,14,1.5,11.1,False,False,False,True,False,False,False
22,7,2004,15,2.1,14.3,False,False,False,True,False,False,False
22,7,2004,16,2.3,15.1,False,False,False,True,False,False,False
22,7,2004,17,2.8,18.6,False,False,False,True,False,False,False
22,7,2004,18,3.6,22.0,False,False,False,True,False,False,False
22,7,2004,19,4.0,23.0,False,False,False,True,False,False,False
22,7,2004,20,3.7,21.1,False,False,False,True,False,False,False
22,7,2004,21,2.5,15.0,False,False,False,True,False,False,False
22,7,2004,22,2.3,13.6,False,False,False,True,False,False,False
22,7,2004,23,2.5,14.6,False,False,False,True,False,False,False
23,7,2004,0,2.7,16.3,False,False,False,False,True,False,False
23,7,2004,1,1.3,8.8,False,False,False,False,True,False,False
23,7,2004,2,0.8,6.0,False,False,False,False,True,False,False
23,7,2004,3,0.9,5.5,False,False,False,False,True,False,False
23,7,2004,4,0.5,3.9,False,False,False,False,True,False,False
23,7,2004,5,0.8,5.8,False,False,False,False,True,False,False
23,7,2004,6,1.0,8.2,False,False,False,False,True,False,False
23,7,2004,7,2.9,20.1,False,False,False,False,True,False,False
23,7,2004,8,3.8,25.5,False,False,False,False,True,False,False
23,7,2004,9,3.5,21.6,False,False,False,False,True,False,False
23,7,2004,10,2.4,15.5,False,False,False,False,True,False,False
23,7,2004,11,1.8,11.2,False,False,False,False,True,False,False
23,7,2004,12,2.1,15.4,False,False,False,False,True,False,False
23,7,2004,13,2.1,14.6,False,False,False,False,True,False,False
23,7,2004,14,1.5,12.5,False,False,False,False,True,False,False
23,7,2004,15,1.5,12.3,False,False,False,False,True,False,False
23,7,2004,16,1.8,13.2,False,False,False,False,True,False,False
23,7,2004,17,2.1,14.7,False,False,False,False,True,False,False
23,7,2004,18,3.0,19.9,False,False,False,False,True,False,False
23,7,2004,19,2.8,19.1,False,False,False,False,True,False,False
23,7,2004,20,2.5,14.8,False,False,False,False,True,False,False
23,7,2004,21,1.4,8.6,False,False,False,False,True,False,False
23,7,2004,22,1.7,11.0,False,False,False,False,True,False,False
23,7,2004,23,1.8,13.0,False,False,False,False,True,False,False
24,7,2004,0,2.4,15.2,False,False,False,False,False,True,False
24,7,2004,1,1.9,12.1,False,False,False,False,False,True,False
24,7,2004,2,1.4,9.9,False,False,False,False,False,True,False
24,7,2004,3,0.8,6.0,False,False,False,False,False,True,False
24,7,2004,4,0.7,6.3,False,False,False,False,False,True,False
24,7,2004,5,0.8,5.5,False,False,False,False,False,True,False
24,7,2004,6,0.7,5.8,False,False,False,False,False,True,False
24,7,2004,7,1.0,8.1,False,False,False,False,False,True,False
24,7,2004,8,1.7,10.0,False,False,False,False,False,True,False
24,7,2004,9,1.9,9.9,False,False,False,False,False,True,False
24,7,2004,10,2.3,13.1,False,False,False,False,False,True,False
24,7,2004,11,1.7,9.2,False,False,False,False,False,True,False
24,7,2004,12,1.3,6.7,False,False,False,False,False,True,False
